|uri|name|annee_naiss|biogr
7466|http://data.bnf.fr/ark:/12148/cb12089215v#about|Yves Chaigneau|1927|Économiste. - Chargé de mission auprès du directeur général de la Caisse centrale de coopération économique, responsable de la division des politiques sectorielles et des évaluations rétrospectives, membre du Conseil économique et social (président de la section du travail), secrétaire général de l'ISMEA, Institut de sciences mathématiques et économiques appliquées (en 1988)
7467|http://data.bnf.fr/ark:/12148/cb165973367#about|Nicola Zitara|1927|Économiste, historien, journaliste, spécialiste des questions du sud de l'Italie
7468|http://data.bnf.fr/ark:/12148/cb12014694f#about|Mauro Cappelletti|1927|Professeur de droit comparé aux universités de Florence et de Standford. - Membre de l'Académie des Lincei
7469|http://data.bnf.fr/ark:/12148/cb12779650g#about|Károly Schneller|1927|Bibliothécaire, Széchényi Országos Könyvtár, Budapest (1950-1992). - Études à Kolozsvár, aujourd'hui Cluj, Roumanie. - Fils de Károly Schneller (1893-1953) Juriste et spécialiste des statistiques
7470|http://data.bnf.fr/ark:/12148/cb12072872f#about|António José de Brito|1927|Philosphe du droit. - Professeur à l'Université de Porto
7471|http://data.bnf.fr/ark:/12148/cb12156339z#about|Bernard Desché|1927|"Juriste, spécialiste de la documentation juridique. - Journaliste et rédacteur en chef de la ""Gazette du Palais"" (1965-1990)"
7472|http://data.bnf.fr/ark:/12148/cb16218139s#about|Josef Michaeler|1927|Prêtre catholique ordonné en 1953. - Secrétaire de l'évêque de Bressanone (1958-1971), puis vicaire général du diocèse de Bolzano-Bressanone (1971-1996). - Professeur de droit canon (1966-1971). - Chanoine de Bressanone
7473|http://data.bnf.fr/ark:/12148/cb124443509#about|Alberto Burdese|1927|Juriste. - Professeur de droit romain à l'Université de Padoue (1954-1999)
7474|http://data.bnf.fr/ark:/12148/cb13323875b#about|Gian Piero Orsello|1927|Juriste. - Vice-président de la RAI (1975-1986)
7475|http://data.bnf.fr/ark:/12148/cb12636409r#about|Jean Rouvier|1927|Juriste spécialiste de l'histoire des idées politiques. - Professeur honoraire en science politique à l'Université Paris II-Panthéon Assas. - Docteur en droit romain (Paris, 1961). - Agrégé de droit romain. - Résistant dans les forces françaises de l'intérieur (FFI) dès 1942. - Prénoms complets : Jean Gaston Simon
7476|http://data.bnf.fr/ark:/12148/cb123480252#about|Giorgio Berti|1927|Juriste. - Professeur à l'Université du Sacré Coeur, Milan
7477|http://data.bnf.fr/ark:/12148/cb12085854f#about|Maurice Robin|1927|Professeur d'histoire du droit à l'Université de Paris X
7478|http://data.bnf.fr/ark:/12148/cb12090602n#about|Pierre Chevallier|1927|Professeur à la faculté de droit de Grenoble. - Directeur du Centre de recherche d'histoire économique et sociale (CRHES) de l'Université de Grenoble II
7479|http://data.bnf.fr/ark:/12148/cb12785496g#about|Franca De Marini Avonzo|1927|A été professeur d'histoire de droit romain, Université de Gênes, Italie (en 1999)
7480|http://data.bnf.fr/ark:/12148/cb14458469f#about|Avdo Sućeska|1927|Docteur en droit. - Professeur de droit à l'Université de Sarajevo (en 1950)
7481|http://data.bnf.fr/ark:/12148/cb13524658s#about|Pierre Braun|1927|Licencié es lettres. - Agrégé de droit. - Professeur à l'Université de Limoges. - Directeur de l'Institut d'anthropologie juridique, Limoges
7482|http://data.bnf.fr/ark:/12148/cb12225376g#about|Jacqueline Jean|1927|Docteur en droit privé (Aix-Marseille 3, 1986)
7483|http://data.bnf.fr/ark:/12148/cb121055544#about|Kenneth Royston Simmonds|1927|Professeur de droit international, Faculty of law, Queen Mary College, University of London (1976-1992)
7484|http://data.bnf.fr/ark:/12148/cb12311986f#about|Gerald Gunther|1927|Juriste. - Spécialiste de droit constitutionnel. - Professeur à la Law school Stanford university, Calif. (en 1994)
7485|http://data.bnf.fr/ark:/12148/cb12351112h#about|Jean Coudert|1927|Professeur d'histoire du droit à l'Université de Nancy II (en 1994). - Directeur du Centre lorrain d'histoire du droit
7486|http://data.bnf.fr/ark:/12148/cb12386276v#about|Serge Lazareff|1927|Juriste
7487|http://data.bnf.fr/ark:/12148/cb11897197q#about|Maurice Cohen|1927|"Juriste. - Directeur de la ""Revue pratique de droit social"" (en 1988)"
7488|http://data.bnf.fr/ark:/12148/cb118933394#about|Jean Boulouis|1927|Juriste. - Professeur émérite à l'Université Paris II, doyen honoraire. - Conseiller aux affaires juridiques du Ministère des relations extérieures (en 1984)
7489|http://data.bnf.fr/ark:/12148/cb12033361t#about|Tadeusz Mazowiecki|1927|Juriste, journaliste et homme politique, premier chef du gouvernement non communiste de la République de Pologne de 1989-1991
7490|http://data.bnf.fr/ark:/12148/cb16690233d#about|David Kochav|1927|Économiste. - Conseiller économique et financier. - Directeur, Economic planning authority, Prime minister's office, Israël (1961-1965). - Conseiller, World bant, Washington D.C. (1965-1969). - Né David Stern
7491|http://data.bnf.fr/ark:/12148/cb17821365k#about|Vadim Izrajlevič Teplickij|1927|Ingénieur-économiste. - Journaliste. - Historien des échecs
7492|http://data.bnf.fr/ark:/12148/cb135317843#about|Yair Mundlak|1927|Économiste. - Spécialiste d'économie agricole. - Professeur, Department of environmental economics and management, Robert H. Smith faculty of agriculture, food and environment, Hebrew university of Jerusalem, Rehovot, Israël (1957-1991). - Professeur, University of Chicago, Ill. (1978-1997)
7493|http://data.bnf.fr/ark:/12148/cb151124929#about|Nikola Kljusev|1927|Économiste
7494|http://data.bnf.fr/ark:/12148/cb12193776c#about|Nhân Tri Vo|1927|Economiste. - En poste au CNRS, Paris (en 1992)
7495|http://data.bnf.fr/ark:/12148/cb11573389r#about|João Paulo de Almeida Magalhães|1927|Économiste et avocat
7496|http://data.bnf.fr/ark:/12148/cb11032039f#about|Francis Quiers|1927|Économiste. - Docteur en sciences économiques (Université de Paris, 1956). - A été président-directeur-général de Kodak France
7497|http://data.bnf.fr/ark:/12148/cb12660226z#about|Dominique de La Martinière|1927|Président de sociétés. - Inspecteur général des finances. - Premier vice président du conseil régional de Poitou-Charentes. - Licencié en droit, diplômé d'études supérieures d'économie politique et sciences économiques et de l'Institut d'études politiques de Paris
7498|http://data.bnf.fr/ark:/12148/cb12438806z#about|Domenico Farias|1927|Politologue. - Spécialiste de philosophie politique. - Professeur de philosophie du droit à l'Université de Messine
7499|http://data.bnf.fr/ark:/12148/cb118937575#about|Guy Braibant|1927|Ancien élève de l'ENA (1953). - Conseiller d'état (1988-1992), président de l'Institut international des sciences administratives (1992-1995). - Spécialiste du droit administratif
7500|http://data.bnf.fr/ark:/12148/cb12327127c#about|Gino Giugni|1927|"Juriste. - Professeur de droit du travail à la Faculté de jurisprudence de l'Université de Rome (1975-1996), puis à l'Université libre des études sociales ""Guido Carli"", Rome (1996-)"
7501|http://data.bnf.fr/ark:/12148/cb120168489#about|Fuʾād al- Takarlī|1927|Licencié en droit (Paris). - Romancier
7502|http://data.bnf.fr/ark:/12148/cb122107703#about|Pierre Fontaine|1927|Géologue et juriste. - Chercheur au Laboratoire de minéralogie du Muséum national d'histoire naturelle, ingénieur au Bureau de recherches minières de l'Algérie. - Avocat à la Cour d'appel de Paris (1957-1983), puis magistrat (1983-1992). - Licencié ès sciences
7503|http://data.bnf.fr/ark:/12148/cb12315370c#about|Giuseppe Federico Mancini|1927|Juriste. - Juge au Tribunal de justice des communautés européennes. - Professeur à l'Université de Bologne, Italie
7504|http://data.bnf.fr/ark:/12148/cb15605500g#about|Thérèse Clerc|1927|Militante pour les droits des femmes. - A créé la Maison des femmes de Montreuil (2000) et la Maison des Babayagas (2013)
7505|http://data.bnf.fr/ark:/12148/cb15520314n#about|Cesare Pedrazzi|1927|Professeur de droit à l'Université de Milan
7506|http://data.bnf.fr/ark:/12148/cb12142666h#about|Pierre Castagnos|1927|Docteur en droit (histoire des institutions) et commissaire en chef de première classe de la Marine (en 1989)
7507|http://data.bnf.fr/ark:/12148/cb12022984p#about|Branko Petranović|1927|Historien et juriste. - Professeur aux facultés de droit et de philosophie de Belgrade (en 1986)
7508|http://data.bnf.fr/ark:/12148/cb12339791t#about|Gerd Roellecke|1927|Juriste. - Spécialiste de droit public. - Professeur à l'Universität Mannheim, République fédérale d'Allemagne (en 1987)
7509|http://data.bnf.fr/ark:/12148/cb12766879t#about|André Huybrechts|1927|Docteur en droit et en sciences économiques. - Spécialiste de l'économie africaine. - Fonctionnaire européen, professeur à l'ICHEC, Institut catholique des hautes études commerciales, Bruxelles
7510|http://data.bnf.fr/ark:/12148/cb11897392j#about|André Colomer|1927|Professeur agrégé de droit à l'Université de Montpellier I
7511|http://data.bnf.fr/ark:/12148/cb12392233t#about|Allan Philip|1927|Avocat. - Président du Comité maritime international, Anvers, Belgique (en 1994). - Membre de l'Institut de Droit international, Genève (en 1994)
7512|http://data.bnf.fr/ark:/12148/cb162389173#about|Kāmil Zuhayrī|1927|Publiciste. - Licencié en droit de l'université du Caire
7513|http://data.bnf.fr/ark:/12148/cb162827561#about|Hristo Hadžihristov|1927|Juriste
7514|http://data.bnf.fr/ark:/12148/cb155306109#about|Louis Garola-Giuglaris|1927|Docteur en droit. - Avocat
7515|http://data.bnf.fr/ark:/12148/cb12208679n#about|Jacques Latscha|1927|Administrateur de sociétés. - Professeur de droit constitutionnel à l'Université de Poitiers (1971-1988). - Membre du Conseil constitutionnel (nommé en 1988). - Docteur en droit, agrégé des facultés de droit
7516|http://data.bnf.fr/ark:/12148/cb14458358h#about|Paulette Veaux-Fournerie|1927|Agrégée des facultés de droit et professeur émérite de l'Université de Nice Sophia-Antipolis
7517|http://data.bnf.fr/ark:/12148/cb13091432d#about|Guy Dupuigrenet Desroussilles|1927|Docteur en droit (Paris, 1959). - Juriste, économiste, sociologue. - Professeur d'économie politique
7518|http://data.bnf.fr/ark:/12148/cb124220210#about|Benjamin Toren|1927|Économiste. - Chercheur, Jerusalem institute for Israel studies (en 2010). - Membre, Israeli association for the study of European integration, Jérusalem (en 2010). - Né Ginzburg
7519|http://data.bnf.fr/ark:/12148/cb16041136b#about|Assia Wevill|1927|A été l'épouse de l'économiste Richard George Lipsey (1928-....). - A été l'épouse du poète David Wevill (1935-....). - A été l'amante du poète Ted Hughes (1930-1998). - Née Assia Gutman
7520|http://data.bnf.fr/ark:/12148/cb12178645m#about|M. June Flanders|1927|Économiste. - Professeur, Eitan Berglas school of economics, Tel-Aviv university, Israël (en 1989)
7521|http://data.bnf.fr/ark:/12148/cb12971532p#about|Gaetano Rasi|1927|Économiste, homme politique, universitaire, et journaliste
7522|http://data.bnf.fr/ark:/12148/cb12940060p#about|Barbara R. Bergmann|1927|État-civil : Barbara Rose Bergmann. - Économiste. - En poste, University of Maryland, College Park (en 2005)
7523|http://data.bnf.fr/ark:/12148/cb12771009f#about|Visvaris Millers|1927|Juriste. - Recteur de l'Université de Lettonie (1970-1987). - Directeur de l'Institut de droit et philosophie de l'Académie des sciences de la République socialiste soviétique de Lettonie
7524|http://data.bnf.fr/ark:/12148/cb145592815#about|Ṯarwat Abāẓaẗ|1927|Romancier. - Dramaturge. - Secrétaire adjoint de la Chambre haute du Parlement (1986-2002). - Diplômé en Droit, Faculté Fouad al-Awwal de l'université de Caire, 1950
7525|http://data.bnf.fr/ark:/12148/cb124384343#about|Bernard Schnapper|1927|Professeur d'histoire du droit à l'Université de Poitiers
7526|http://data.bnf.fr/ark:/12148/cb11892967s#about|Jacques Boré|1927|Docteur en droit. - Avocat au Conseil d'État et à la Cour de cassation (depuis 1961). - Membre de l'Académie des sciences morales et politiques (élu en 1991)
7527|http://data.bnf.fr/ark:/12148/cb12217162h#about|Joseph Elias Yazigi|1927|Juriste. - A été conseiller à la Cour de cassation, puis procureur général du Liban sud. - Romancier
7528|http://data.bnf.fr/ark:/12148/cb12033844m#about|Günther Dickel|1927|Professeur de droit ecclésiastique à l'Université de Bielefeld (en 1985)
7529|http://data.bnf.fr/ark:/12148/cb16693787f#about|Claudine Riera-Collet|1927|Amie de Charlotte Delbo (1913-1985). - Ayant-droit et légataire universelle de Charlotte Delbo
7530|http://data.bnf.fr/ark:/12148/cb129492298#about|Jaakko Uotila|1927|Juriste. - Professeur de droit public à l'Université de Tampere, Finlande (en  1965-1991). - Recteur de l'Université de Tampere (1969-1974)
7531|http://data.bnf.fr/ark:/12148/cb17802774g#about|Marta Ocampo de Vásquez|1927|Militante pour les droits de l'homme. - Présidente du Mouvement des mères de la place de Mai ligne fondatrice (Las Madres de Plaza de Mayo Línea Fundadora)
7532|http://data.bnf.fr/ark:/12148/cb11915095s#about|Gilbert Mathieu|1928|Journaliste économiste. - A été chef du Service économique et social du Monde et président de l'Association des journalistes économiques et financiers. - Prénoms complets : Gilbert, André, Joseph
7533|http://data.bnf.fr/ark:/12148/cb12785271k#about|Joseph M. Baumgarten|1928|Spécialiste en études bibliques et en droit juif. - Professeur émérite, Rabbinic literature and institutions, Baltimore Hebrew university (Md.) (depuis 1953 ; en 2005)
7534|http://data.bnf.fr/ark:/12148/cb11925622f#about|Jean Stoufflet|1928|Agrégé de droit. - Professeur à la Faculté de droit et de science politique de l'Université de Clermont-Ferrand I, doyen honoraire de la Faculté
7535|http://data.bnf.fr/ark:/12148/cb12212685b#about|Claude Zarka|1928|Ancien professeur à la faculté de droit et des sciences économiques d'Aix-Marseille
7536|http://data.bnf.fr/ark:/12148/cb12589743b#about|Gérard de Bernis|1928|Économiste. - Professeur à Grenoble II et responsable de l'Institut de sciences mathématiques et économiques appliquées, ISMEA
7537|http://data.bnf.fr/ark:/12148/cb13091946g#about|Peter Newman|1928|Économiste et historien
7538|http://data.bnf.fr/ark:/12148/cb126719359#about|Vladimir Stipetić|1928|Économiste et académicien. - A été professeur d'université et le recteur de l' Université de Zagreb
7539|http://data.bnf.fr/ark:/12148/cb11912686r#about|Jacques Lesourne|1928|"Polytechnicien. - Économiste et prospectiviste. - Professeur d'économie et statistiques industrielles au Conservatoire national des arts et métiers (en 1959). - Directeur du ""Monde"" (1991-1994)"
7540|http://data.bnf.fr/ark:/12148/cb125035890#about|Jean-Pierre Henne|1928|Docteur en droit. - Magistrat à la Cour d'appel de Paris
7541|http://data.bnf.fr/ark:/12148/cb11910626d#about|Jean Lafourcade|1928|Docteur d'État en droit et en sciences de gestion. - Professeur en science de gestion à  l'Université d'Angers (1966-1993)
